2025/02/19 14:52:57 [error] 17900#1856: *780 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739937175078 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739937175078", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 14:53:27 [error] 17900#1856: *818 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739937204652 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739937204652", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 15:50:46 [error] 17900#1856: *1238 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 192.168.68.100, server: localhost, request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:3000/", host: "192.168.68.118:8081"
2025/02/19 15:51:02 [error] 17900#1856: *1238 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 192.168.68.100, server: localhost, request: "GET /src/main.jsx HTTP/1.1", upstream: "http://127.0.0.1:3000/src/main.jsx", host: "192.168.68.118:8081", referrer: "http://192.168.68.118:8081/company"
2025/02/19 16:06:24 [error] 17900#1856: *1442 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 192.168.68.100, server: localhost, request: "GET /models/face_expression_model-weights_manifest.json HTTP/1.1", upstream: "http://127.0.0.1:3000/models/face_expression_model-weights_manifest.json", host: "192.168.68.118:8081", referrer: "http://192.168.68.118:8081/employees"
2025/02/19 16:45:32 [error] 17900#1856: *1714 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/main.jsx HTTP/1.1", upstream: "http://127.0.0.1:3000/src/main.jsx", host: "localhost:8081", referrer: "http://localhost:8081/"
2025/02/19 16:59:36 [error] 17900#1856: *1855 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739944773834 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739944773834", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 17:06:03 [error] 17900#1856: *2016 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 192.168.68.100, server: localhost, request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:3000/", host: "192.168.68.118:8081"
2025/02/19 17:11:24 [error] 17900#1856: *2150 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/index.css?t=1739945482263 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/index.css?t=1739945482263", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 17:14:08 [error] 17900#1856: *2182 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739945645941 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739945645941", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 17:15:12 [error] 17900#1856: *2219 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739945710514 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739945710514", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 17:16:08 [error] 17900#1856: *2303 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739945766340 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739945766340", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 17:20:14 [error] 17900#1856: *2356 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739946012575 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739946012575", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 17:20:50 [error] 17900#1856: *2393 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739946048076 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739946048076", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 17:22:07 [error] 17900#1856: *2449 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/FoodMenu.jsx?t=1739946124869 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/FoodMenu.jsx?t=1739946124869", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 17:30:56 [error] 17900#1856: *2653 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/Employee.jsx?t=1739946653434 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/Employee.jsx?t=1739946653434", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 17:32:00 [error] 17900#1856: *2679 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /models/face_recognition_model-weights_manifest.json HTTP/1.1", upstream: "http://127.0.0.1:3000/models/face_recognition_model-weights_manifest.json", host: "localhost:8081", referrer: "http://localhost:8081/employees"
2025/02/19 17:32:28 [error] 17900#1856: *2733 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /models/face_expression_model-weights_manifest.json HTTP/1.1", upstream: "http://127.0.0.1:3000/models/face_expression_model-weights_manifest.json", host: "localhost:8081", referrer: "http://localhost:8081/employees"
2025/02/19 17:34:45 [error] 17900#1856: *2758 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/login/Login.jsx?t=1739946883066 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/login/Login.jsx?t=1739946883066", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 17:37:48 [error] 17900#1856: *2821 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/login/FaceLogin.jsx?t=1739947066293 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/login/FaceLogin.jsx?t=1739947066293", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 17:38:22 [error] 17900#1856: *2883 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /models/face_landmark_68_model-weights_manifest.json HTTP/1.1", upstream: "http://127.0.0.1:3000/models/face_landmark_68_model-weights_manifest.json", host: "localhost:8081", referrer: "http://localhost:8081/face_login"
2025/02/19 17:40:03 [error] 17900#1856: *2910 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/login/FaceLogin.jsx?t=1739947201181 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/login/FaceLogin.jsx?t=1739947201181", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 17:40:42 [error] 17900#1856: *2988 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /models/tiny_face_detector_model-weights_manifest.json HTTP/1.1", upstream: "http://127.0.0.1:3000/models/tiny_face_detector_model-weights_manifest.json", host: "localhost:8081", referrer: "http://localhost:8081/face_login"
2025/02/19 17:46:00 [error] 17900#1856: *3268 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/index.css?t=1739947557510 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/index.css?t=1739947557510", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 17:58:35 [error] 17900#1856: *3380 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/DeliveryApp.jsx?t=1739948313608 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/DeliveryApp.jsx?t=1739948313608", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 18:00:55 [error] 17900#1856: *3392 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/SurchargeDiscount.jsx?t=1739948452980 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/SurchargeDiscount.jsx?t=1739948452980", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 18:03:58 [error] 17900#1856: *3436 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/PaymentMethod.jsx?t=1739948636202 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/PaymentMethod.jsx?t=1739948636202", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
2025/02/19 18:06:02 [error] 17900#1856: *3481 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /src/pages/Unit.jsx?t=1739948759918 HTTP/1.1", upstream: "http://127.0.0.1:3000/src/pages/Unit.jsx?t=1739948759918", host: "localhost:8081", referrer: "http://localhost:8081/@vite/client"
